Year,Player,College,Position,Grade,Height,Arm Length,Weight,Hands,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,Three Cone Drill,20 Yard Shuttle,Wonderlic
2007,Chris Denman,Fresno State,OT,0,79,0,315,0,5.62,21,27.5,97,0,4.92,0
2007,Zak DeOssie,Brown,ILB,0,77,0,250,0,4.58,26,34.5,122,0,4.22,0
2007,Tim Duckworth,,OG,0,75,0,306,0,5.42,20,25,94,0,4.78,0
2007,Justin Durant,Hampton,ILB,0,73,0,230,0,4.51,25,36,121,0,4.09,0
2007,Quintin Echols,,DT,0,73,0,328,0,5.4,25,0,0,0,0,0
2007,Trent Edwards,Stanford,QB,0,76,0,231,0,4.76,19,0,0,0,4.46,31
2007,Earl Everett,,OLB,0,75,0,238,0,4.73,19,32,113,0,0,0
2007,Aaron Fairooz,,WR,0,78,0,209,0,4.49,0,36,125,0,4.27,0
2007,Yamon Figurs,Kansas State,WR,0,71,0,174,0,4.3,0,0,123,0,4.21,0
2007,Joel Filani,Texas Tech,WR,0,74,0,211,0,4.57,17,32.5,117,0,0,0
2007,Jacob Ford,Central Arkansas,DE,0,76,0,249,0,4.65,19,0,0,0,0,0
2007,Eric Frampton,Washington State,SS,0,71,0,204,0,4.61,10,34.5,122,0,4.17,0
2007,Doug Free,Northern Illinois,OT,0,78,0,324,0,5.19,22,30,111,0,4.53,0
2007,Dustin Fry,Clemson,OC,0,75,0,315,0,5.28,34,0,0,0,0,0
2007,Brandon Frye,Virginia Tech,OT,0,76,0,301,0,5.08,34,32.5,103,0,4.4,0
2007,C.J. Gaddis,Clemson,FS,0,73,0,203,0,4.45,20,36.5,121,0,4.3,0
2007,Josh Gattis,Wake Forest,FS,0,73,0,206,0,4.51,22,34.5,121,0,4.27,0
2007,Luke Getsy,,QB,0,75,0,222,0,4.96,0,32.5,106,0,4.46,20
2007,Dashon Goldson,Washington,FS,0,74,0,205,0,4.6,12,34.5,115,0,4.46,0
2007,Anthony Gonzalez,Ohio State,WR,0,73,31.25,193,9.125,4.44,16,38,123,6.54,4.08,0
2007,Michael Griffin,Texas,SS,0,73,0,202,0,4.45,16,36,120,0,4.1,0
2007,Ben Grubbs,Auburn,OG,0,75,0,311,0,5.18,29,26.5,103,0,4.72,0
2007,Matt Gutierrez,,QB,0,76,0,232,0,5,0,29.5,108,0,4.28,28
2007,Gabe Hall,,OT,0,76,0,313,0,4.91,22,29,104,0,4.68,0
2007,KaMichael Hall,,OLB,0,73,0,228,0,4.77,0,33,111,0,4.62,0
2007,Leon Hall,Michigan,CB,0,71,0,193,0,4.39,15,37.5,125,0,4.07,0
2007,Jonny Harline,,TE,0,76,0,248,0,4.84,15,28.5,106,0,4.68,0
2007,Justin Harrell,Tennessee,DT,0,77,0,300,0,5.04,24,30.5,108,0,4.79,0
2007,Clark Harris,Rutgers,TE,0,78,0,261,0,4.8,21,32,112,0,4.4,0
2007,David Harris,Michigan,ILB,0,74,0,243,0,4.59,23,33,107,0,4.29,0
2007,Leroy Harris,North Carolina State,OC,0,75,0,302,0,5.35,29,24.5,96,0,4.8,0
2007,Nate Harris,,OLB,0,73,0,230,0,4.6,26,32,107,0,4.52,0
2007,Ryan Harris,Notre Dame,OT,0,77,0,305,0,5.09,22,25.5,100,0,4.52,0
2007,Mario Henderson,Florida State,OT,0,79,0,302,0,5.11,20,28.5,109,0,4.87,0
2007,Chris Henry,Arizona,RB,0,71,0,230,0,4.4,26,36,127,0,4.16,0
2007,Stephon Heyer,,OT,0,79,0,334,0,5.59,30,0,94,0,0,0
2007,Justin Hickman,,OLB,0,74,0,254,0,4.75,23,29.5,115,0,4.43,0
2007,Jarrett Hicks,,WR,0,75,0,210,0,4.67,0,34.5,120,0,0,0
2007,JohnnieLee Higgins,,WR,0,73,0,186,0,4.48,0,36.5,122,0,4.32,0
2007,Jason Hill,Washington State,WR,0,73,32.25,204,9.25,4.32,11,37,123,7.02,4.22,0
2007,Corey Hilliard,Oklahoma State,OT,0,77,0,308,0,5.29,28,27,106,0,4.65,0
2007,Johnathan Holland,Louisiana Tech,WR,0,73,0,195,0,4.45,15,35.5,120,0,4.4,0
2007,Chris Houston,Arkansas,CB,0,70,0,185,0,4.32,27,36,122,0,4.12,0
2007,Daymeion Hughes,California,CB,0,70,0,190,0,4.65,16,28.5,114,0,4.43,0
2007,Nate Ilaoa,Hawaii,RB,0,69,0,245,0,4.77,25,30,103,0,4.42,0
2007,David Irons,Auburn,CB,0,70,0,190,0,4.44,11,29.5,111,0,4.3,0
2007,Kenny Irons,Auburn,RB,0,71,0,203,0,4.45,0,38,123,0,4.17,0
2007,Brandon Jackson,Nebraska,RB,0,70,0,210,0,4.54,21,37,122,0,4.14,0
2007,Keith Jackson,Arkansas,DT,0,73,0,305,0,5.05,33,30,0,0,4.56,0
2007,Tanard Jackson,Syracuse,FS,0,73,0,200,0,4.52,12,32.5,121,0,4.28,0
2007,Xzavie Jackson,,DE,0,75,0,278,0,4.92,18,33,110,0,0,0
2007,Drisan James,,WR,0,73,0,193,0,4.52,14,39,126,0,4.39,0
2007,Antonio Johnson,Mississippi State,DT,0,75,0,310,0,5.15,28,29,108,0,4.49,0
2007,Calvin Johnson,Georgia Tech,WR,0,77,33.375,239,9.25,4.35,0,42.5,139,0,0,0
2007,Charles Johnson,Georgia,DE,0,74,0,270,0,4.84,33,34,118,0,0,0
2007,Chase Johnson,,OT,0,81,0,330,0,5.41,0,27,91,0,4.7,0
2007,Michael Johnson,Arizona,SS,0,75,0,205,0,4.62,15,33,114,0,4.32,0
2007,Rory Johnson,,OLB,0,73,0,232,0,4.59,19,38,116,0,4.07,0
2007,Jacoby Jones,Lane,WR,0,75,0,210,7.5,4.5,0,34,129,7.03,4.31,0
2007,James Jones,San Jose State,WR,0,73,0,207,0,4.54,22,34,119,0,4.2,0
2007,Mike Jones,,OG,0,77,0,309,0,5.46,28,25.5,98,0,4.88,0
2007,Ryan Kalil,USC,OC,0,75,0,299,0,4.96,34,26,104,0,4.34,0
2007,Adam Koets,Oregon State,OT,0,77,0,298,0,5.08,20,32,106,0,4.47,0
2007,Kevin Kolb,Houston,QB,0,75,0,218,0,4.85,0,32.5,112,0,4.44,28
2007,Toby Korrodi,,QB,0,76,0,234,0,5.37,0,25,91,0,4.64,12
2007,LaRon Landry,LSU,FS,0,73,0,213,0,4.35,0,37.5,123,0,0,0
2007,Zach Latimer,,ILB,0,74,0,237,0,4.78,19,34,109,0,4.45,0
2007,Chris Leak,,QB,0,73,0,209,0,4.74,0,32.5,113,0,4.41,0
2007,Brian Leonard,Rutgers,RB,0,74,0,226,0,4.52,28,34.5,122,0,4.22,0
2007,Reggie Lewis,,CB,0,70,0,204,0,4.54,14,34,119,0,0,0
2007,Enoka Lucas,,OC,0,75,0,303,0,5.46,34,27.5,104,0,4.84,0
2007,Marshawn Lynch,California,RB,0,71,0,215,0,4.46,20,35.5,125,0,4.58,0
2007,Palauni Ma Sun,,OG,0,77,0,319,0,5.86,22,24.5,91,0,5.01,0
2007,James Marten,Boston College,OT,0,80,0,309,0,5.08,0,30.5,100,0,4.54,0
2007,Ryan McBean,Oklahoma State,DT,0,77,0,286,0,4.98,27,28,108,0,4.46,0
2007,Trumaine McBride,Mississippi,CB,0,69,0,185,0,4.57,14,34.5,122,0,4.32,0
2007,Turk McBride,Tennessee,DT,0,75,0,277,0,4.81,27,31,108,0,4.12,0
2007,Marcus McCauley,Fresno State,CB,0,73,0,203,0,4.39,17,36,129,0,4.17,0
2007,LeRon McClain,Alabama,FB,0,73,0,256,0,4.85,14,29.5,113,0,4.47,0
2007,Marquay McDaniel,,WR,0,71,0,205,0,4.52,19,33.5,114,0,4.35,0
2007,Brandon McDonald,Memphis,CB,0,71,0,181,0,4.58,17,33,118,0,4.76,0
2007,Robert Meachem,Tennessee,WR,0,74,0,214,0,4.39,0,37.5,121,6.97,4.31,0
2007,Brandon Mebane,California,DT,0,73,0,309,0,5.15,24,24,106,0,4.65,0
2007,Brandon Meriweather,Miami (FL),FS,0,71,0,195,0,4.47,11,35,111,0,4.33,0
2007,Zach Miller,Arizona State,TE,0,77,0,256,0,4.87,0,34,115,0,4.42,0
2007,Martrez Milner,Georgia,TE,0,76,0,252,0,4.79,19,34,117,0,4.49,0
2007,Marvin Mitchell,Tennessee,ILB,0,75,0,249,0,4.87,22,32,108,0,4.25,0
2007,Jay Moore,Nebraska,DE,0,77,0,274,0,4.92,26,34,118,0,4.35,0
2007,Ryan Moore,,WR,0,74,0,217,0,4.54,0,32,110,0,4.35,0
2007,Drew Mormino,Central Michigan,OC,0,75,0,299,0,5.32,27,28,105,0,4.53,0
2007,Quentin Moses,Georgia,DE,0,77,0,261,0,4.82,17,32,115,0,4.53,0
2007,Jarvis Moss,Florida,DE,0,79,0,250,0,4.7,16,30.5,120,0,0,0
2007,Tyrone Moss,,RB,0,69,0,231,0,4.75,16,31,106,0,4.56,0
2007,Dan Mozes,,OC,0,75,0,293,0,5.35,28,25.5,101,0,4.84,0
2007,Legedu Naanee,Boise State,WR,0,74,0,225,0,4.41,19,40,119,0,0,0
2007,Chinedum Ndukwe,Notre Dame,FS,0,74,0,206,0,4.49,15,37.5,0,0,0,0
2007,J.D. Nelson,,FS,0,73,0,207,0,4.83,0,32.5,111,0,4.53,0
2007,Reggie Nelson,Florida,FS,0,73,0,198,0,4.48,0,34.5,0,0,0,0
2007,Joe Newton,,TE,0,79,0,257,0,4.89,20,31,109,0,4.57,0
2007,Syvelle Newton,,WR,0,73,0,218,0,4.64,20,0,0,0,0,0
2007,Stephen Nicholas,South Florida,OLB,0,74,0,232,0,4.64,29,33.5,110,0,4.45,0
2007,Chad Nkang,Elon,SS,0,73,0,220,0,4.52,23,36.5,118,0,4.34,0
2007,Uche Nwaneri,Purdue,OG,0,75,0,325,0,5.37,24,0,0,0,0,0
2007,Amobi Okoye,Louisville,DT,0,74,0,302,0,5.07,29,30,111,0,0,0
2007,Michael Okwo,Stanford,ILB,0,73,0,232,0,4.7,20,35.5,121,0,4.43,0
2007,Sam Olajubutu,,OLB,0,69,0,227,0,4.77,24,34.5,118,0,4.34,0
2007,Greg Olsen,Miami (FL),TE,0,78,0,254,0,4.51,23,35.5,114,0,4.48,0
2007,Mike Otto,Purdue,OT,0,78,0,308,0,5.2,20,26.5,105,0,4.67,0
2007,Tyler Palko,,QB,0,74,0,215,0,4.83,0,31.5,112,0,4.36,18
2007,Jordan Palmer,UTEP,QB,0,78,0,231,0,4.98,0,30.5,104,0,4.58,23
2007,Marcus Paschal,,FS,0,73,0,201,0,4.59,15,33,0,0,4.72,0
2007,Ben Patrick,Delaware,TE,0,75,0,252,0,4.74,0,34.5,111,0,4.31,0
2007,David Patterson,,DT,0,74,0,285,0,5.1,21,32.5,118,0,4.43,0
2007,Kevin Payne,Louisiana-Monroe,FS,0,73,0,220,0,4.6,20,35,106,0,4.3,0
2007,Leonard Peters,,FS,0,73,0,210,0,4.8,21,32.5,110,0,0,0
2007,Adrian Peterson,Oklahoma,RB,0,74,0,217,0,4.4,0,38.5,127,0,4.4,0
2007,Blair Phillips,,ILB,0,73,0,243,0,4.84,23,30.5,106,0,4.48,0
2007,James Pinkney,,QB,0,75,0,208,0,4.79,0,34,112,0,4.49,0
2007,Sabby Piscitelli,Oregon State,SS,0,75,0,224,0,4.47,19,34.5,122,0,3.9,0
2007,Quinn Pitcock,Ohio State,DT,0,75,0,299,0,4.93,0,34,112,0,0,0
2007,Antonio Pittman,Ohio State,RB,0,71,0,207,0,4.4,16,35.5,123,0,4.16,0
2007,Paul Posluszny,Penn State,OLB,0,74,0,238,0,4.7,22,37,116,0,4.2,0
2007,Anthony Pudewell,,TE,0,76,0,250,0,5.07,15,25.5,101,0,4.41,0
2007,Brady Quinn,Notre Dame,QB,0,75,0,232,0,4.73,24,0,0,0,0,29
2007,Jerard Rabb,,WR,0,75,0,201,0,4.58,0,36.5,125,6.99,4.19,0
2007,Manuel Ramirez,Texas Tech,OG,0,75,0,326,0,5.24,40,0,0,0,0,0
2007,Sidney Rice,South Carolina,WR,0,76,0,200,0,4.51,0,39.5,119,7.09,4.34,0
2007,Jay Richardson,Ohio State,DE,0,78,0,279,0,5,20,33,112,0,4.54,0
2007,Gijon Robinson,,FB,0,73,0,255,0,4.71,21,33,116,0,4.43,0
2007,Laurent Robinson,Illinois State,WR,0,74,32.25,199,9,4.38,19,39,127,6.83,4.28,0
2007,Ryne Robinson,Miami (OH),WR,0,69,0,179,0,4.47,0,35,123,0,4.21,0
2007,Brian Robison,Texas,DE,0,75,0,259,0,4.67,27,40.5,121,0,4.26,0
2007,Dante Rosario,Oregon,TE,0,75,0,244,0,4.78,20,36,115,0,4.47,0
2007,Aaron Ross,Texas,CB,0,73,0,193,0,4.44,17,34,118,0,4.15,0
2007,Aaron Rouse,Virginia Tech,SS,0,76,0,223,0,4.58,16,35,0,0,0,0
2007,Jeff Rowe,Nevada,QB,0,77,0,226,0,4.91,0,29.5,114,0,4.15,21
2007,Gary Russell,,RB,0,71,0,229,0,4.77,9,31.5,113,0,4.54,0
2007,JaMarcus Russell,LSU,QB,0,78,0,265,0,4.83,0,0,0,0,0,24
2007,Clifton Ryan,Michigan State,DT,0,74,0,305,0,5.12,25,26.5,102,0,4.69,0
2007,Dan Santucci,Notre Dame,OG,0,76,0,301,0,5.13,23,29,102,0,4.74,0
2007,Dallas Sartz,USC,OLB,0,77,0,237,0,4.71,20,33.5,111,0,4.13,0
2007,Samson Satele,Hawaii,OC,0,75,0,300,0,5.24,25,33,101,0,4.29,0
2007,Derek Schouman,Boise State,FB,0,74,0,247,0,4.74,27,37.5,122,0,4.27,0
2007,Kenny Scott,,CB,0,73,0,179,0,4.39,10,40,127,0,0,0
2007,Ken Shackleford,Georgia,OT,0,77,0,322,0,5.3,28,24.5,102,0,5.05,0
2007,Brandon Sharp,,FS,0,70,0,194,0,4.58,18,37.5,0,0,0,0
2007,Tim Shaw,Penn State,OLB,0,74,0,236,0,4.51,26,36.5,116,0,4.12,0
2007,Brandon Siler,Florida,ILB,0,74,0,241,0,4.62,0,30.5,109,0,0,0
2007,Juwan Simpson,,OLB,0,75,0,225,0,4.55,15,34.5,123,0,4.42,0
2007,Bo Smith,,CB,0,70,0,193,0,4.44,14,0,0,0,0,0
2007,Kelvin Smith,Syracuse,ILB,0,74,0,240,0,4.8,26,32,110,0,4.42,0
2007,Kolby Smith,Louisville,RB,0,71,0,220,0,4.5,18,38,114,0,4.34,0
2007,Ryan Smith,Florida,CB,0,70,0,174,0,4.51,11,0,0,0,0,0
2007,Steve Smith,USC,WR,0,73,0,197,0,4.44,0,38,120,6.68,4.19,0
2007,Jason Snelling,Virginia,FB,0,71,0,230,0,4.79,0,30,111,0,4.38,0
2007,Paul Soliai,Utah,DT,0,76,0,344,0,5.1,0,29.5,103,0,4.69,0
2007,Anthony Spencer,Purdue,DE,0,75,0,261,0,4.7,30,32.5,112,0,4.43,0
2007,Joe Staley,Central Michigan,OT,0,78,0,306,0,4.78,27,0,0,0,0,0
2007,Drew Stanton,Michigan State,QB,0,75,0,226,0,4.75,0,30.5,108,0,4.41,35
2007,Cameron Stephenson,Rutgers,OG,0,75,0,306,0,5.4,34,28.5,101,0,4.81,0
2007,Scott Stephenson,,OC,0,75,0,297,0,5.2,21,29.5,99,0,4.57,0
2007,Syndric Steptoe,Arizona,WR,0,69,0,194,0,4.59,17,33,0,0,0,0
2007,John Stocco,,QB,0,74,0,207,0,5.08,0,27,104,0,4.6,0
2007,Daren Stone,Maine,SS,0,75,0,218,0,4.58,13,39,132,0,4.44,0
2007,Chansi Stuckey,Clemson,WR,0,71,0,197,0,4.56,0,35,120,0,4.14,0
2007,Kasey Studdard,Texas,OG,0,75,0,303,0,5.18,32,0,0,0,0,0
2007,Jayson Swain,,WR,0,73,0,212,0,4.63,0,33,0,0,0,0
2007,Josh Swogger,,QB,0,77,0,237,0,5.12,0,28.5,107,0,4.76,0
2007,Courtney Taylor,Auburn,WR,0,74,32.125,204,9.75,4.5,0,36,122,7.22,4.28,0
2007,Herb Taylor,,OT,0,76,0,296,0,5.19,26,27,100,0,4.64,0
2007,Ramonce Taylor,,RB,0,70,0,195,0,4.5,0,34,125,0,4.23,0
2007,Tony Taylor,,OLB,0,73,0,236,0,4.92,26,32,108,0,4.36,0
2007,Zac Taylor,,QB,0,75,0,216,0,5.06,0,30.5,110,0,4.6,0
2007,Joe Thomas,Wisconsin,OT,0,79,0,311,0,4.92,28,33,110,0,4.88,0
2007,Marcus Thomas,Florida,DT,0,75,0,314,0,5.18,27,0,0,0,0,0
2007,Lawrence Timmons,Florida State,OLB,0,73,0,234,0,4.66,25,35,123,0,4.32,0
2007,Matt Toeaina,Oregon,DT,0,74,0,307,0,5.1,26,0,0,0,0,0
2007,Matt Trannon,,WR,0,78,0,216,0,4.57,13,36.5,118,0,4.34,0
2007,Tank Tyler,,DT,0,74,0,306,0,5.18,42,28.5,0,0,0,0
2007,Tony Ugoh,Arkansas,OT,0,77,0,301,0,5.06,32,32.5,117,0,0,0
2007,Dane Uperesa,,OT,0,77,0,309,0,5.28,0,0,0,0,0,0
2007,Chad Upshaw,,TE,0,77,0,252,0,4.9,16,33.5,108,0,4.58,0
2007,Elliot Vallejo,,OT,0,79,0,327,0,5.38,24,26,94,0,5.14,0
2007,Jonathan Wade,Tennessee,CB,0,70,0,195,0,4.36,0,40.5,126,0,4.4,0
2007,Darius Walker,,RB,0,70,0,206,0,4.55,19,40.5,123,0,4.39,0
2007,Mike Walker,UCF,WR,0,74,0,209,0,4.35,18,36.5,121,0,4.39,0
2007,Justin Warren,,ILB,0,75,0,245,0,4.85,16,29.5,115,0,0,0
2007,Anthony Waters,Clemson,ILB,0,75,0,245,0,4.59,25,0,0,0,0,0
2007,Eric Weddle,Utah,SS,0,71,0,203,0,4.48,11,33.5,113,0,4.12,0
2007,John Wendling,Wyoming,FS,0,73,0,222,0,4.48,22,38.5,129,0,4.16,0
2007,Marvin White,TCU,FS,0,73,0,199,0,4.54,17,33.5,0,0,0,0
2007,Chandler Williams,Florida International,WR,0,71,0,184,0,4.42,0,32.5,123,0,4.29,0
2007,Chaz Williams,,CB,0,71,0,196,0,4.68,0,32.5,108,0,0,0
2007,Paul Williams,Fresno State,WR,0,73,35,205,10.125,4.45,0,38.5,125,7.03,4.24,0
2007,Patrick Willis,Mississippi,ILB,0,73,0,242,0,4.51,22,39,119,0,4.46,0
2007,C.J. Wilson,Baylor,CB,0,73,0,195,0,4.62,0,37.5,127,0,4.2,0
2007,Josh Wilson,Maryland,CB,0,69,0,189,0,4.39,0,36.5,120,0,4.43,0
2007,Julius Wilson,,OT,0,77,0,327,0,5.43,0,27,103,0,5,0
2007,Garrett Wolfe,Northern Illinois,RB,0,68,0,186,0,4.4,0,35.5,0,0,4.08,0
2007,DJuan Woods,,WR,0,73,0,208,0,4.58,0,36.5,120,0,4.34,0
2007,Abraham Wright,Colorado,DE,0,74,0,242,0,4.9,24,31,111,0,4.46,0
2007,Dwayne Wright,Fresno State,RB,0,73,0,228,0,4.66,14,34,115,0,4.43,0
2007,Eric Wright,UNLV,CB,0,71,0,192,0,4.36,16,36.5,123,0,4.23,0
2007,Mansfield Wrotto,Georgia Tech,OG,0,75,0,317,0,5.4,27,0,92,0,4.92,0
2007,DeShawn Wynn,Florida,RB,0,71,0,232,0,4.47,0,31.5,115,0,0,0
2007,Jared Zabransky,,QB,0,74,0,219,0,4.56,0,35.5,111,0,4.08,36
2006,Darrell Adams,,DE,0,77,0,277,0,5,22,27,109,0,4.79,0
2006,Titus Adams,Nebraska,DT,0,76,0,306,0,5.07,15,30.5,103,0,4.55,0
2006,Jahmile Addae,,FS,0,70,0,214,0,4.7,0,38.5,122,0,0,0
2006,Joseph Addai,LSU,RB,0,71,0,214,0,4.4,18,38.5,125,0,4.48,0
2006,Victor Adeyanju,Indiana,DE,0,76,0,274,0,4.86,22,32,112,0,4.41,0
2006,Jason Allen,Tennessee,FS,0,73,0,209,0,4.39,17,39.5,131,0,3.83,0
2006,Jon Alston,Stanford,OLB,0,73,0,223,0,4.5,30,40,132,0,4.13,0
2006,David Anderson,Colorado State,WR,0,71,0,192,0,4.57,0,34,116,0,4.21,0
2006,James Anderson,Virginia Tech,OLB,0,75,0,229,0,4.59,0,41,121,0,4.08,0
2006,Mark Anderson,Alabama,DE,0,76,0,254,0,4.62,20,42,127,0,4.24,0
2006,SirHenry Anderson,,DT,0,76,0,306,0,5.19,27,28.5,100,0,4.58,0
2006,Willie Andrews,Baylor,SS,0,70,0,193,0,4.43,7,36.5,124,0,4.31,0
2006,Devin Aromashodu,Auburn,WR,0,75,0,201,0,4.35,0,39,120,0,4.17,0
2006,Miles Austin,,WR,0,74,0,215,0,4.47,0,40.5,123,0,4.14,0
2006,Brett Basanez,,QB,0,73,0,220,0,4.76,0,34,114,0,4.23,0
2006,Hank Baskett,,WR,0,75,0,224,0,4.5,0,35,119,0,4.22,0
2006,Mike Bell,,RB,0,73,0,221,0,4.6,19,31.5,112,0,4.24,0
2006,Charles Bennett,Clemson,DE,0,76,0,258,0,4.7,19,33.5,115,0,4.53,0
2006,Matt Bernstein,,FB,0,73,0,260,0,4.91,22,29.5,110,0,4.52,0
2006,Antoine Bethea,Howard,FS,0,71,0,203,0,4.39,19,36.5,0,0,4.13,0
2006,Damarius Bilbo,,WR,0,74,0,214,0,4.7,0,36.5,115,0,4.21,0
2006,Darnell Bing,USC,SS,0,74,0,227,0,4.52,17,34,0,0,4.07,0
2006,Will Blackmon,Boston College,CB,0,73,0,198,0,4.47,0,41,133,0,4.24,0
2006,Jeremy Bloom,Colorado,WR,0,69,0,173,0,4.49,0,0,0,0,0,0
2006,Greg Blue,Georgia,FS,0,74,0,216,0,4.57,16,37.5,120,0,0,0
2006,Kevin Boothe,Cornell,OT,0,77,0,316,0,5.41,23,31.5,98,0,5.07,0
2006,Jovon Bouknight,,WR,0,74,0,195,0,4.71,0,34,120,0,4.05,0
2006,McKinley Boykin,,DT,0,73,0,289,0,5.01,30,30.5,109,0,4.78,0
2006,Trent Bray,,ILB,0,73,0,231,0,4.9,18,32,109,0,4.42,0
2006,Darrell Brooks,,FS,0,73,0,198,0,4.61,7,36.5,125,0,4.38,0
2006,Manaia Brown,,DT,0,75,0,301,0,5.1,21,34.5,111,0,4.49,0
2006,Copeland Bryan,,DE,0,76,0,253,0,4.9,16,33,117,0,4.31,0
2006,Daniel Bullocks,Nebraska,SS,0,73,0,212,0,4.38,18,38,124,0,4.18,0
2006,Brodrick Bunkley,Florida State,DT,0,75,0,306,0,5.01,44,32.5,113,0,0,0
2006,Rashad Butler,Miami (FL),OT,0,77,0,293,0,5.32,16,28,0,0,4.55,0
2006,Brian Calhoun,Wisconsin,RB,0,69,0,201,0,4.57,18,31.5,124,0,4.24,0
2006,Jason Carter,,WR,0,73,0,211,0,4.6,0,33,116,0,4.22,0
2006,Chris Chester,Oklahoma,OC,0,76,0,303,0,4.83,27,31.5,106,0,4.51,0
2006,Jeromey Clary,Kansas State,OT,0,78,0,309,0,5.28,24,26,102,0,4.66,0
2006,Kellen Clemens,Oregon,QB,0,74,0,224,0,4.89,0,0,0,0,0,35
2006,Barry Cofield,Northwestern,DT,0,76,0,304,0,4.95,35,34,105,0,4.35,0
2006,Daryn Colledge,Boise State,OT,0,77,0,299,0,5.05,21,32.5,110,0,4.6,0
2006,Marques Colston,Hofstra,WR,0,77,33.375,224,9.625,4.5,0,37,123,6.96,4.44,0
2006,Ryan Cook,New Mexico,OT,0,79,0,328,0,5.47,28,26.5,97,0,4.67,0
2006,Antonio Cromartie,Florida State,CB,0,74,0,208,0,4.47,18,38,132,0,0,0
2006,Brodie Croyle,Alabama,QB,0,75,0,205,0,4.88,0,30.5,104,0,4.26,24
2006,Jay Cutler,Vanderbilt,QB,0,75,0,226,0,4.77,0,0,0,0,4.31,26
2006,Owen Daniels,Wisconsin,TE,0,76,0,253,0,4.65,23,34.5,114,0,4.11,0
2006,P.J. Daniels,Georgia Tech,RB,0,70,0,214,0,4.64,21,33,116,0,4.4,0
2006,Charles Davis,Purdue,TE,0,78,0,263,0,4.87,27,31.5,108,0,4.37,0
2006,Vernon Davis,Maryland,TE,0,75,0,254,0,4.38,33,42,128,0,4.17,0
2006,Tim Day,,TE,0,75,0,256,0,4.74,24,35,109,0,4.2,0
2006,Mike Degory,,OC,0,78,0,305,0,5.42,24,26,98,0,4.71,0
2006,Marcus Demps,,FS,0,73,0,198,0,4.7,17,31,117,0,4.13,0
2006,Chris Denney,,WR,0,75,0,224,0,4.65,0,33,110,0,4.36,0
2006,Tim Dobbins,Iowa State,ILB,0,73,0,246,0,4.59,23,35.5,110,0,4.39,0
2006,Reed Doughty,Northern Colorado,FS,0,73,0,209,0,4.65,15,37,121,0,4.17,0
2006,Kader Drame,,DT,0,77,0,290,0,5.25,17,30.5,108,0,0,0
2006,Maurice Drew,,RB,0,67,0,207,0,4.39,18,36,116,0,4.41,0
2006,Elvis Dumervil,Louisville,DE,0,73,0,257,0,4.75,30,0,0,0,0,0
2006,Dusty Dvoracek,Oklahoma,DT,0,75,0,306,0,5.01,34,34,110,0,4.37,0
2006,Ray Edwards,Purdue,DE,0,77,0,273,0,4.81,30,39,114,0,4.59,0
2006,Keith Ellison,Oregon State,OLB,0,74,0,235,0,4.76,24,32.5,115,0,4.16,0
2006,Greg Eslinger,Minnesota,OC,0,75,0,292,0,5.13,28,30,101,0,4.69,0
2006,Bruce Eugene,,QB,0,73,0,260,0,5.12,0,27.5,94,0,4.78,41
2006,Jhari Evans,,OT,0,77,0,316,0,5.25,20,27,95,0,4.88,0
2006,Anthony Fasano,Notre Dame,TE,0,76,0,259,0,4.86,19,33.5,0,0,4.34,0
2006,Daniel Fells,,TE,0,76,0,259,0,4.95,19,29.5,108,0,4.52,0
2006,Omar Gaither,Tennessee,OLB,0,73,0,234,0,4.78,23,37,115,0,4.32,0
2006,Quinton Ganther,Utah,RB,0,70,0,218,0,4.5,29,35,119,0,0,0
2006,Chris Gocong,Cal Poly,DE,0,74,0,263,0,4.7,28,38.5,123,0,4.09,0
2006,Kedric Golston,Georgia,DT,0,76,0,300,0,4.88,31,33,111,0,4.45,0
2006,Charles Gordon,,CB,0,70,0,183,0,4.6,12,35.5,115,0,4.23,0
2006,Bruce Gradkowski,Toledo,QB,0,74,0,217,0,4.59,0,34,107,0,4.16,19
2006,Marcus Green,,DT,0,73,0,295,0,5.14,33,31,108,0,4.88,0
2006,Skyler Green,LSU,WR,0,69,0,192,0,4.53,0,34,118,0,0,0
2006,Chad Greenway,Iowa,OLB,0,75,0,242,0,4.76,16,33.5,117,0,4.22,0
2006,Cedric Griffin,Texas,FS,0,73,0,199,0,4.51,17,35.5,125,0,4.1,0
2006,Darrell Hackney,,QB,0,73,0,239,0,4.82,0,33,110,0,4.69,40
2006,Derek Hagan,Arizona State,WR,0,74,30,208,9,4.45,15,36,124,0,4.07,0
2006,Marques Hagans,Virginia,RB,0,70,0,202,0,4.67,0,35,114,0,4.43,37
2006,Andre Hall,,RB,0,69,0,208,0,4.4,18,33,113,0,0,0
2006,Chris Hannon,,WR,0,75,0,205,0,4.48,0,34.5,122,0,0,0
2006,Parys Haralson,Tennessee,DE,0,73,0,253,0,4.8,24,32,115,0,4.28,0
2006,Chris Harrell,,SS,0,73,0,209,0,4.7,15,40.5,119,0,4.13,0
2006,Gilbert Harris,,FB,0,74,0,235,0,4.73,20,36,117,0,4.39,0
2006,Jerome Harrison,Washington State,RB,0,69,0,201,0,4.47,19,34.5,124,0,4.08,0
2006,Mike Hass,Oregon State,WR,0,73,0,208,0,4.59,0,32,116,0,4.15,0
